SensorNo,SensorSelfNo,Model,MeasuringDate,Temp,Measurement,Deviation,Unit,StrainFre,ComFre,Type,┤ж└э║єx,┤ж└э║єy,╒ц╩╡╬╗╥╞
28F615065442C450,CX2-8m,JC-CX-30,2021/5/24 2:03,18.5,3.1,3.93,бл,650.3,823.9,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/24 0:03,18.5,3.11,3.93,бл,652.6,824.5,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 22:03,18.5,3.1,3.93,бл,650.2,823.7,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 20:03,18.5,3.11,3.93,бл,652,824.4,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 18:03,18.5,3.1,3.93,бл,650.7,824.2,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 16:03,18.5,3.1,3.93,бл,651,823.8,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 14:03,18.6,3.11,3.93,бл,651.8,824.5,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 12:03,18.5,3.1,3.93,бл,651,823.7,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 10:03,18.5,3.1,3.93,бл,650.6,824.2,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 8:03,18.6,3.11,3.93,бл,651.6,823.5,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 6:03,18.5,3.1,3.93,бл,650.7,824.3,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 4:03,18.6,3.11,3.93,бл,651.1,823.6,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 2:03,18.5,3.11,3.93,бл,651.2,823.8,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/23 0:03,18.5,3.11,3.93,бл,651.9,824.4,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 22:03,18.5,3.1,3.93,бл,650.9,824,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 20:03,18.5,3.11,3.93,бл,651.3,823.6,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 18:03,18.6,3.1,3.93,бл,650.6,823.5,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 16:03,18.5,3.11,3.93,бл,651.9,824.2,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 14:03,18.5,3.1,3.93,бл,650.5,823.9,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 12:03,18.5,3.1,3.93,бл,650.9,823.6,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 10:03,18.5,3.11,3.93,бл,652,824.2,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 8:03,18.5,3.11,3.93,бл,651.7,824.3,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 6:03,18.5,3.11,3.93,бл,651.9,824.1,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 4:03,18.5,3.11,3.93,бл,651.8,823.6,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 2:03,18.6,3.1,3.93,бл,650.7,824.1,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/22 0:03,18.6,3.1,3.93,бл,651,823.4,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 22:03,18.5,3.1,3.93,бл,650.8,824.2,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 20:03,18.6,3.1,3.93,бл,650.9,823.3,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 18:03,18.6,3.1,3.93,бл,650.4,823.9,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 16:03,18.6,3.11,3.93,бл,651.5,823.6,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 14:03,18.5,3.1,3.93,бл,650.7,824.2,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 12:03,18.6,3.1,3.93,бл,650.3,823.7,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 10:03,18.5,3.11,3.93,бл,651.4,823.4,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 8:03,18.6,3.11,3.93,бл,652.7,824.4,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 6:03,18.6,3.11,3.93,бл,651.8,824.3,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 4:03,18.5,3.1,3.93,бл,650.5,823.9,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 2:03,18.5,3.11,3.93,бл,652.2,824,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/21 0:03,18.5,3.1,3.93,бл,650.7,824,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 22:03,18.6,3.11,3.93,бл,651.9,824.2,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 20:03,18.5,3.1,3.93,бл,650.4,823.4,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 18:03,18.5,3.1,3.93,бл,650.7,823.7,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 16:03,18.5,3.11,3.93,бл,651.5,823.4,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 14:03,18.6,3.11,3.93,бл,652.1,824.1,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 12:03,18.5,3.1,3.93,бл,651,823.7,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 10:03,18.6,3.11,3.93,бл,651.2,822.9,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 8:03,18.6,3.1,3.93,бл,650.9,823.8,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 6:03,18.6,3.1,3.93,бл,650.9,823.2,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 4:03,18.6,3.11,3.93,бл,651.4,823.1,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 2:03,18.5,3.1,3.93,бл,650.8,823.2,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/20 0:03,18.5,3.11,3.93,бл,652.2,824,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 22:03,18.6,3.1,3.93,бл,650.9,823.9,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 20:03,18.5,3.11,3.93,бл,651.3,823.4,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 18:03,18.5,3.1,3.93,бл,650.7,823.8,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 16:04,18.6,3.11,3.93,бл,652,824,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 14:03,18.6,3.1,3.93,бл,650.7,823.2,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 12:03,18.5,3.1,3.93,бл,650.7,823.2,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 10:03,18.5,3.1,3.93,бл,650.8,823.6,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 8:03,18.5,3.1,3.93,бл,651,823.3,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 6:03,18.6,3.11,3.93,бл,651.9,823.1,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 4:03,18.5,3.11,3.93,бл,651.7,823.1,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 2:03,18.5,3.11,3.93,бл,651.2,823.2,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/19 0:03,18.6,3.1,3.93,бл,650.5,823.9,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 22:03,18.6,3.11,3.93,бл,652.5,823.9,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 20:03,18.6,3.11,3.93,бл,652.4,823.7,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 18:05,18.6,3.11,3.93,бл,652.2,823.6,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 16:03,18.6,3.1,3.93,бл,650.7,823,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 14:03,18.5,3.1,3.93,бл,650.6,823.4,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 12:03,18.6,3.1,3.93,бл,650.8,823.3,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 10:03,18.6,3.11,3.93,бл,652.1,824,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 8:03,18.6,3.11,3.93,бл,652.5,823.6,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 6:03,18.6,3.1,3.93,бл,650.5,823.2,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 4:03,18.6,3.11,3.93,бл,651.5,823.3,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 2:03,18.6,3.11,3.93,бл,652.3,824,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/18 0:03,18.6,3.1,3.93,бл,650.2,823.2,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 22:03,18.6,3.1,3.93,бл,651,823.1,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 20:03,18.6,3.11,3.93,бл,651.2,822.7,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 18:03,18.6,3.1,3.93,бл,650.5,823.2,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 16:06,18.6,3.1,3.93,бл,650.7,822.9,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 14:03,18.6,3.11,3.93,бл,651.3,823.1,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 12:04,18.6,3.11,3.93,бл,652.3,824,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 10:03,18.5,3.1,3.93,бл,650.7,823.4,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 8:03,18.6,3.11,3.93,бл,652.5,823.4,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 6:03,18.6,3.1,3.93,бл,650.8,823,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 4:03,18.6,3.11,3.93,бл,651.5,822.6,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 2:03,18.6,3.1,3.93,бл,651,822.9,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/17 0:03,18.6,3.1,3.93,бл,650.9,822.9,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 22:03,18.6,3.1,3.93,бл,650.9,822.8,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 20:03,18.6,3.11,3.93,бл,651.7,822.8,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 18:03,18.6,3.1,3.93,бл,650.5,823.4,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 16:03,18.6,3.11,3.93,бл,652.2,823.1,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 14:03,18.6,3.11,3.93,бл,651.5,823.2,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 12:03,18.6,3.1,3.93,бл,651,823.3,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 10:03,18.6,3.11,3.93,бл,652.3,823.1,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 8:03,18.6,3.11,3.93,бл,652.1,823.5,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 6:03,18.6,3.1,3.93,бл,650.7,822.7,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 4:03,18.6,3.11,3.93,бл,652,823.3,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 2:03,18.6,3.1,3.93,бл,650.7,823.1,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/16 0:03,18.6,3.1,3.93,бл,650.9,822.7,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 22:03,18.6,3.1,3.93,бл,650.9,823.3,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 20:03,18.6,3.11,3.93,бл,651.2,822.7,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 18:03,18.6,3.11,3.93,бл,651.1,822.8,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 16:03,18.6,3.11,3.93,бл,651.5,822.8,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 14:03,18.6,3.11,3.93,бл,652.3,823.4,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 12:03,18.6,3.1,3.93,бл,650.6,822.8,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 10:03,18.6,3.11,3.93,бл,651.5,822.8,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 8:03,18.6,3.11,3.93,бл,652.1,823.2,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 6:03,18.6,3.11,3.92,бл,651.7,822.4,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 4:03,18.6,3.1,3.93,бл,650.9,822.8,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 2:03,18.6,3.11,3.93,бл,651.3,822.6,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/15 0:03,18.6,3.1,3.93,бл,650.8,822.9,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 22:03,18.6,3.1,3.93,бл,650.9,822.8,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 20:03,18.6,3.11,3.93,бл,652.5,822.9,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 18:03,18.6,3.11,3.93,бл,652.3,823.2,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 16:03,18.5,3.11,3.93,бл,651.7,822.7,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 14:03,18.6,3.1,3.93,бл,650.8,822.8,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 12:03,18.6,3.11,3.93,бл,652.2,822.6,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 10:03,18.6,3.11,3.92,бл,651.4,822.3,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 8:03,18.6,3.11,3.93,бл,651.1,823,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 6:03,18.6,3.1,3.93,бл,651,822.8,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 4:03,18.6,3.1,3.93,бл,650.6,823,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 2:03,18.6,3.11,3.93,бл,652.6,822.9,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/14 0:03,18.6,3.11,3.92,бл,651.1,821.8,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 22:03,18.6,3.1,3.92,бл,650.7,822.3,9,40.03195501,-84.25315161,93.27996022
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 20:03,18.6,3.11,3.93,бл,651.3,822.7,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 18:03,18.6,3.11,3.93,бл,652.5,822.9,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 16:03,18.6,3.11,3.93,бл,651.7,822.5,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 14:03,18.6,3.11,3.93,бл,651.1,822.5,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 12:03,18.6,3.11,3.93,бл,651.1,822.5,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 10:03,18.6,3.11,3.92,бл,651.7,822.3,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 8:03,18.6,3.1,3.93,бл,650.8,822.6,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 6:03,18.6,3.11,3.93,бл,651.2,822.6,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 4:03,18.6,3.11,3.93,бл,652.4,822.8,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 2:03,18.6,3.1,3.93,бл,650.9,822.7,9,40.03195501,-113.4488189,120.3045799
28F615065442C450,CX2-8m,JC-CX-30,2021/5/13 0:03,18.6,3.11,3.93,бл,652.3,823.3,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 22:03,18.6,3.1,3.92,бл,650.7,822.3,9,40.03195501,-84.25315161,93.27996022
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 20:03,18.6,3.11,3.93,бл,652.4,822.8,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 18:03,18.6,3.11,3.92,бл,652.2,822.2,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 16:03,18.6,3.11,3.92,бл,651.3,822.4,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 14:03,18.6,3.11,3.92,бл,651.9,821.9,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 12:03,18.6,3.1,3.92,бл,650.9,822.2,9,40.03195501,-84.25315161,93.27996022
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 10:03,18.6,3.11,3.93,бл,651.3,822.5,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 8:03,18.6,3.11,3.92,бл,651.8,822.2,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 6:03,18.6,3.1,3.92,бл,650.7,822.3,9,40.03195501,-84.25315161,93.27996022
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 4:03,18.6,3.11,3.93,бл,652.9,822.9,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 2:03,18.6,3.11,3.92,бл,651.2,821.9,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/12 0:03,18.6,3.11,3.92,бл,651.3,822.2,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 22:03,18.6,3.11,3.92,бл,652.6,822.3,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 20:03,18.6,3.11,3.92,бл,651.7,822.1,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 18:03,18.6,3.11,3.92,бл,651.4,822.4,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 16:03,18.6,3.11,3.92,бл,651.2,822,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 14:03,18.6,3.1,3.92,бл,650.8,822.3,9,40.03195501,-84.25315161,93.27996022
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 12:03,18.6,3.1,3.92,бл,651,822,9,40.03195501,-84.25315161,93.27996022
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 10:03,18.6,3.11,3.92,бл,651.1,822.3,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 8:03,18.6,3.11,3.92,бл,652.5,821.8,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 6:03,18.6,3.11,3.92,бл,652.1,821.9,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 4:03,18.6,3.11,3.92,бл,651.8,822.4,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 2:03,18.6,3.11,3.92,бл,652.3,822.4,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/11 0:03,18.6,3.11,3.92,бл,651.8,822.1,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 22:03,18.6,3.11,3.92,бл,651.9,821.7,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 20:03,18.6,3.11,3.92,бл,651.5,821.8,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 18:03,18.6,3.11,3.93,бл,653.1,822.6,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 16:03,18.6,3.11,3.92,бл,651.5,821.7,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 14:03,18.6,3.11,3.92,бл,652.7,822.4,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 12:03,18.6,3.11,3.92,бл,651.5,822,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 10:03,18.6,3.11,3.92,бл,652.2,821.6,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 8:03,18.6,3.11,3.92,бл,651.1,821.8,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 6:03,18.6,3.11,3.92,бл,651.2,821.8,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 4:03,18.6,3.11,3.92,бл,652.2,821.7,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 2:03,18.6,3.11,3.92,бл,652.8,822.3,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/10 0:03,18.6,3.11,3.93,бл,652.9,822.7,9,20.00965161,-113.4488189,115.1999161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/9 22:03,18.6,3.11,3.92,бл,651.4,822.2,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/9 20:03,18.6,3.11,3.92,бл,651.3,821.7,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/9 18:03,18.6,3.11,3.92,бл,652.5,822.3,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/9 16:03,18.6,3.11,3.92,бл,652.1,821.8,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/9 14:03,18.6,3.1,3.92,бл,651,822,9,40.03195501,-84.25315161,93.27996022
28F615065442C450,CX2-8m,JC-CX-30,2021/5/9 12:03,18.6,3.11,3.92,бл,651.6,821.5,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/9 10:03,18.6,3.12,3.92,бл,653.4,822.3,9,0,-84.25315161,84.25315161
28F615065442C450,CX2-8m,JC-CX-30,2021/5/9 8:03,18.6,3.11,3.92,бл,652,821.4,9,20.00965161,-84.25315161,86.59664955
28F615065442C450,CX2-8m,JC-CX-30,2021/5/9 6:03,18.6,3.11,3.92,бл,651.9,821.4,9,20.00965161,-84.25315161,86.59664955
